video_id,title,publishedAt,duration,dimension,definition,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags,dateExtract
ohXOf-8DWpE,Tại sao nhiều người ĐI CHÙA THƯỜNG XUYÊN mà vẫn SÂN SI với MỎ HỖN? | Huskywannafly | Quan điểm,2024-01-10T10:30:15Z,PT12M3S,2d,hd,49035,1931,,0,319,"['Tại sao nhiều người ĐI CHÙA THƯỜNG XUYÊN mà vẫn SÂN SI với MỎ HỖN? | Huskywannafly | Quan điểm', 'Tại sao nhiều người ĐI CHÙA THƯỜNG XUYÊN mà vẫn SÂN SI với MỎ HỖN?', 'lich su phat giao tai viet nam', 'lich su phat trien cua phat giao tai viet nam', 'phat giao la gi ton giao hay triet hoc', 'quan diem ve chien tranh cua phat giao la gi', 'su tuong dong giua phat giao va chu nghia khac ky', 'con ma co ton tai trong phat giao hay khong', 'be boi tai chua ba vang', 'xa loi toc chua ba vang']",2024-07-08 15:21:43.918178
sZ0ks573BK4,"Đừng nói khôn như... chó nữa, hãy nói khôn như cá vàng! #spiderum #shorts #kienthuc",2024-01-09T13:00:46Z,PT49S,2d,hd,4313,191,,0,4,[],2024-07-08 15:21:44.002336
w6c684vO0Uk,LÊ THÁNH TÔNG: VỊ VUA GIỎI NHẤT LỊCH SỬ NƯỚC VIỆT | The X file of History | Thế giới,2024-01-09T10:18:58Z,PT16M51S,2d,hd,124618,2110,,0,309,"['LÊ THÁNH TÔNG: VỊ VUA GIỎI NHẤT LỊCH SỬ NƯỚC VIỆT | The X file of History | Thế giới', 'LÊ THÁNH TÔNG: VỊ VUA GIỎI NHẤT LỊCH SỬ NƯỚC VIỆT', 'vị vua giỏi nhất lịch sử việt nam', 'lê thánh tông vị vua tại vị lâu nhất của nhà hậu lê', 'vua lê thánh tông đánh chiêm dẹp lào mở mang bờ cõi đại việt', 'lê thánh tông huỷ diệt thành đồ bàn', 'lê thánh tông người nổi tiếng', 'lê thành tông người kể sử', 'lý do băng hà của vua lê thánh tông dần được hé lộ']",2024-07-08 15:21:44.080277
23TRjBCnEfE,Vì sao đã đến lúc người trẻ ngừng hẹn hò CHO VUI? | Thái Chí Quang | Yêu,2024-01-08T10:35:00Z,PT10M,2d,hd,22551,686,,0,62,['Vì sao đã đến lúc người trẻ ngừng hẹn hò CHO VUI? | Thái Chí Quang | Yêu'],2024-07-08 15:21:44.183761
cEVOfrXNItU,Mặc rác lên người đã từng là một Trend thời thượng #spiderum #phattrienbanthan #kienthuc,2024-01-07T13:00:33Z,PT37S,2d,hd,6424,250,,0,1,[],2024-07-08 15:21:44.263858
WLox-HPCMbw,Những BÊ BỐI LỚN NHẤT của ĐẾ CHẾ SAMSUNG - Gia tộc kiểm soát HÀN QUỐC | Norishere | Thế giới,2024-01-07T11:15:37Z,PT18M45S,2d,hd,78012,944,,0,129,"['bóng đen bê bối của gia tộc đế chế samsung', 'lịch sử hình thành tập đoàn samsung', 'lịch sử hình thành gia tộc samsung', 'lịch sử hình thành đế chế samsung', 'tập đoàn samsung lớn đến mức nào', 'đế chế samsung và dòng họ lee quyền lực đến mức nào', 'đế chế samsung đang khống chế hàn quốc như thế nào', 'Những BÊ BỐI LỚN NHẤT của ĐẾ CHẾ SAMSUNG - Gia tộc kiểm soát HÀN QUỐC | Norishere | Thế giới']",2024-07-08 15:21:44.337318
pkBPTPYE6E8,Cũng là The Avengers nhưng mà nó lạ lắm #spiderum #phattrienbanthan #kienthuc,2024-01-06T13:00:44Z,PT48S,2d,hd,7095,238,,0,7,[],2024-07-08 15:21:44.421538
_AtKYnoglMU,Tại sao bạn nên tìm MỘT NỖI ĐAU để CAM CHỊU trong cuộc sống? | Thảo Anh ơi | QUAN ĐIỂM,2024-01-06T11:40:19Z,PT11M57S,2d,hd,20582,1017,,0,44,"['Tại sao bạn nên tìm MỘT NỖI ĐAU để CAM CHỊU trong cuộc sống? | Thảo Anh ơi | QUAN ĐIỂM', 'Tại sao bạn nên tìm MỘT NỖI ĐAU để CAM CHỊU trong cuộc sống?', 'Đầu tư cho bản thân đầu tư từ đâu spiderum', 'Những phương pháp tối ưu hoá phát triển bản thân spiderum', 'Sức mạnh của sự tự nhận thức self awareness', 'Vì sao bạn cần tự chăm sóc bản thân spiderum', 'Kẻ không giỏi gì cả nhất spiderum', 'Miyamoto musashi triết lý tự kỷ luật bản thân spiderum']",2024-07-08 15:21:44.495562
8Mx5dzKRioc,Giới trẻ Hàn ĐIÊU ĐỨNG vì BẪY TÍN DỤNG ra sao? | Minh HD | Tiền tài,2024-01-05T11:06:49Z,PT16M24S,2d,hd,186320,2832,,0,319,"['Giới trẻ Hàn ĐIÊU ĐỨNG vì BẪY TÍN DỤNG ra sao? | Minh HD | Tiền tài', 'Giới trẻ Hàn ĐIÊU ĐỨNG vì BẪY TÍN DỤNG ra sao?', 'Minh HD', 'Đặc điểm của thị trường tín dụng Hàn Quốc', 'bẫy tín dụng', 'tín dụng đen', 'Tác động bẫy tín dụng tới cá nhân và xã hội', 'nợ thẻ tín dụng', 'thị trường tín dụng', 'tín dụng hàn quốc']",2024-07-08 15:21:44.572855
nME72FY95ws,[LIVESTREAM] Buôn là chính bán là giảm 50%,2024-01-04T16:20:25Z,PT2H11M16S,2d,hd,1967,47,,0,0,[],2024-07-08 15:21:44.745408
phvqShAgiW4,SEKIGAHARA: Trận chiến ĐẪM MÁU để QUYẾT ĐỊNH THIÊN HẠ | Hải Stark | Thế giới,2024-01-04T10:33:33Z,PT24M1S,2d,hd,147064,1870,,0,171,"['Trận chiến LỚN NHẤT Nhật Bản phong kiến | Hải Stark | Thế giới', 'Trận chiến LỚN NHẤT Nhật Bản phong kiến', 'Lịch sử nhật bản', 'Nhật bản', 'Nhật bản phong kiến', 'Lịch sử phong kiến nhật bản', 'SEKIGAHARA: Trận chiến ĐẪM MÁU để QUYẾT ĐỊNH THIÊN HẠ | Hải Stark | Thế giới', 'spiderum', 'spiderum thế giới', 'Tokugawa đoạt quyền - đại chiến Sekigahara', 'Cái chết của Oda Nobunaga và Hideyoshi nắm lấy quyền lực']",2024-07-08 15:21:44.821526
babfcHNi-Bw,May vì không có cuộc thanh trừng nào diễn ra ở Hy Lạp bởi vì.. #spiderum #kienthuc #phattrienbanthan,2024-01-03T13:00:29Z,PT38S,2d,hd,8962,323,,0,11,[],2024-07-08 15:21:44.897392
7og-3etOg5c,PHÁ ĐẢO từ CASINO tới CHỨNG KHOÁN: Bí quyết của người này là gì? | Trang Lê - QM Capital | Tiền tài,2024-01-03T10:30:01Z,PT21M4S,2d,hd,32371,621,,0,32,"['đầu tư chứng khoán bắt đầu từ đâu', 'edward thorp thiên tài toán học', 'edward thorp thiên tài toán học đánh bại mọi thị trường từ sòng bạc đến sàn chứng khoán', 'edward thorp thiên tài toán học người thành công', 'vì sao bạn nên đầu tư chứng khoán càng sớm càng tốt', 'hướng dẫn đầu tư chứng khoán cơ bản từ a-z', 'đầu tư chứng khoán', 'PHÁ ĐẢO từ CASINO tới CHỨNG KHOÁN: Bí quyết của người này là gì? | Trang Lê - QM Capital | Tiền tài', 'PHÁ ĐẢO từ CASINO tới CHỨNG KHOÁN: Bí quyết của người này là gì?']",2024-07-08 15:21:44.974910
-7IhNFy5C7w,Đôi lời về SỰ HỌC ở Việt Nam | Sangdo | Quan điểm,2024-01-02T10:38:13Z,PT6M59S,2d,hd,25126,1004,,0,143,"['Đôi lời về SỰ HỌC ở Việt Nam | Sangdo | Quan điểm', 'Đôi lời về SỰ HỌC ở Việt Nam']",2024-07-08 15:21:45.049130
amC5TxYckDY,3 vương triều Rome ĐẪM MÁU & Sự châm ngòi cho một cuộc cách mạng | Sunfyre | Thế giới,2024-01-01T10:30:03Z,PT15M38S,2d,hd,13991,302,,0,17,"['3 vương triều Rome ĐẪM MÁU & Sự châm ngòi cho một cuộc cách mạng | Sunfyre | Thế giới', '3 vương triều Rome ĐẪM MÁU & Sự châm ngòi cho một cuộc cách mạng', 'lịch sử thế giới spiderum', 'lịch sử la mã', 'lịch sử phương tương', 'nền văn minh cổ đại phương tây', 'nền văn minh nhân loại', 'đế chế rome đã được tạo ra như thế nào', '3 vương triều đẫm máu của rome']",2024-07-08 15:21:45.125529
N2QBFYJpdko,Kẻ mà ai cũng biết là ai phiên bản người thật lịch sử #spiderum #phattrienbanthan #kienthuc,2023-12-31T13:00:17Z,PT43S,2d,hd,149932,6823,,0,136,[],2024-07-08 15:21:45.204254
5KxzMNaEqh4,Chỉ LÀM MỘT NGHỀ NGHIỆP sẽ khiến bạn LỤI BẠI - Tại sao? |  Kabir Sehgal | Quan điểm,2023-12-31T10:51:38Z,PT9M19S,2d,hd,35515,1318,,0,122,"['Vì sao bạn nên có ít nhất 2 nghề nghiệp cùng một lúc?', 'Người trẻ có nên làm 2 công việc cùng lúc?', 'Tại sao mình luôn làm hai việc cùng một lúc?', 'Được và mất khi có nhiều hơn một công việc', 'Khi bạn có nhiều hơn một công việc', 'Người trẻ làm nhiều công việc cùng lúc', 'Làm giàu nhờ có nhiều công việc', 'Làm ngoài có tốt không', 'Cách để cân bằng làm chính và làm ngoài', 'Có nên làm thêm ngoài không', 'Chỉ LÀM MỘT NGHỀ NGHIỆP sẽ khiến bạn LỤI BẠI - Tại sao? | Kabir Sehgal | Quan điểm']",2024-07-08 15:21:45.275735
HMJwEKeSnkY,Giáo dục khai phóng: Đừng HỌC như BÒ GẶM CỎ | Nga Levi | Quan điểm,2023-12-30T10:30:05Z,PT8M1S,2d,hd,38102,1652,,0,567,[],2024-07-08 15:21:45.348296
atvmEzbwAC0,Trận Tours - Thắng lợi quan trọng ngăn chặn đế chế Hồi giáo tràn vào châu Âu #spiderum #kienthuc,2023-12-29T13:00:04Z,PT49S,2d,hd,3784,179,,0,2,[],2024-07-08 15:21:45.418058
McjiMm-5UTs,Cuộc đời của thiên tài đầu tư Charlie Munger: “Cánh tay phải” của Warren Buffett |Trang Lê |Tiền tài,2023-12-29T10:30:06Z,PT15M10S,2d,hd,14698,298,,0,9,[],2024-07-08 15:21:45.496551
nGNguTlAOYE,[LIVESTREAM] Buôn là chính bán là giảm 50%,2023-12-28T19:04:47Z,PT1H54M32S,2d,hd,1749,27,,0,0,[],2024-07-08 15:21:45.572886
45erD7o0EVM,[LIVESTREAM] Buôn là chính bán là giảm 50%,2023-12-28T12:40:55Z,PT15S,2d,hd,737,5,,0,0,[],2024-07-08 15:21:45.647088
5jB-QDJGmfc,Hành trình ra ngoài vũ trụ NGOẠN MỤC của APOLLO 13 | Hùng Lý | Thế giới,2023-12-28T10:30:02Z,PT11M18S,2d,hd,12371,247,,0,21,"['Hành trình ra ngoài vũ trụ NGOẠN MỤC của APOLLO 13 | Hùng Lý | Thế giới', 'Hành trình ra ngoài vũ trụ NGOẠN MỤC của APOLLO 13', 'chuyến bay apollo 13 sứ mệnh kinh hoàng 1970', 'apollo 13 và cuộc giải cứu ngoạn mục ngoài không gian', 'apollo 1 thảm hoạ chấn động lịch sử khám phá không gian', 'apollo 13 đã tới mặt trăng như thế nào', 'du hành ngoài vũ trụ', 'du hành lên mặt trăng', 'apollo one sai lầm hay sự vô nhân tính của hcinhs phủ mỹ']",2024-07-08 15:21:45.716111
nDSK1p5Nr9o,Trận Yarmouk - Thất bại của đế chế Byzantine trước người Hồi giáo #spiderum #kienthuc,2023-12-27T13:00:44Z,PT55S,2d,hd,4330,168,,0,0,[],2024-07-08 15:21:45.794569
HpX76D0xMu4,FAKER: Huyền thoại của LOL - ANH LÀ NHẤT | Minh HD | Giải Trí,2023-12-27T10:37:38Z,PT54M14S,2d,hd,590758,8600,,0,354,"['FAKER: Huyền thoại của LOL - ANH LÀ NHẤT | Minh HD | Giải Trí', 'FAKER: Huyền thoại của LOL - ANH LÀ NHẤT', 'cuộc đời và sự nghiệp của fake', 'faker quỷ vương trở lại phê esport phê game', 'phê game faker', 'vì sao faker là huyền thoại của lol', 'faker league of legends', 'faker lol highlights']",2024-07-08 15:21:45.874641
A0uCy8Kk1sg,Trận ĐIỆN BIÊN PHỦ TRÊN KHÔNG: Mỹ đã THẢM BẠI trên bầu trời HÀ NỘI ra sao? | Hải Stark | Thế giới,2023-12-26T10:30:05Z,PT50M12S,2d,hd,1078359,12329,,0,1486,"['Trận ĐIỆN BIÊN PHỦ TRÊN KHÔNG: Mỹ đã THẢM BẠI trên bầu trời HÀ NỘI ra sao? | Hải Stark | Thế giới', 'Trận ĐIỆN BIÊN PHỦ TRÊN KHÔNG: Mỹ đã THẢM BẠI trên bầu trời HÀ NỘI ra sao?', 'lịch sử việt nam spiderum', 'trận chiến điện biên phủ trên không', 'diễn biến 12 ngày đêm trận điện biên phủ trên không battlecry người kể sử', 'điện biên phủ trên không chiến thắng chấn động thế giới', 'b52 không kích hà nội 12 ngày đêm ai chiến thắng trận điện biên phủ trên khong', 'tóm tắt nhanh điện biên phủ trên không']",2024-07-08 15:21:45.955339
Yo8WZ3jGEuw,Vì sao không nên quá tin tưởng (và trích nguồn từ) WIKIPEDIA? | Heinous (Dịch) | Khoa học,2023-12-25T12:42:27Z,PT16M12S,2d,hd,25089,698,,0,45,"['wikipedia và trí khôn của đám đông', 'Vì sao không nên quá tin tưởng WIKIPEDIA? | Heinous (Dịch) | Khoa học', 'steven pruit ông vua chỉnh sửa trên wikipedia', 'cha đẻ wikipedia ông trùm tri thức khước từ cơ hội làm tỷ phú', 'wikipedia đã ra đời như thế nào', 'Vì sao không nên quá tin tưởng (và trích nguồn từ) WIKIPEDIA? | Heinous (Dịch) | Khoa học', 'trung quốc làm nhải kiểm duyệt wikipedia', 'liệu có thể tin tưởng wikipedia được hay không']",2024-07-08 15:21:46.031311
hN2TKmnr-sw,Không cần LẠC QUAN chỉ cần HAI GÓC NHÌN này để THAY ĐỔI CUỘC SỐNG | Giáo dục,2023-12-24T11:00:37Z,PT10M23S,2d,hd,24925,860,,0,33,"['Không cần LẠC QUAN', 'chỉ cần HAI GÓC NHÌN này để THAY ĐỔI CUỘC SỐNG | Giáo dục', 'Không cần LẠC QUAN chỉ cần HAI GÓC NHÌN này để THAY ĐỔI CUỘC SỐNG']",2024-07-08 15:21:46.105630
lhsWOV4qeNc,Trận Chalons - lần đầu tiên Attila phải bỏ chạy #spiderum #kienthuc #phattrienbanthan,2023-12-23T13:00:42Z,PT50S,2d,hd,6510,199,,0,4,[],2024-07-08 15:21:46.183154
CSrhtne-GRk,TIỀM NĂNG QUÂN SỰ CỦA ISRAEL LỚN & NGUY HIỂM TỚI ĐÂU?  | Minh HD | Thế giới,2023-12-23T11:27:41Z,PT20M46S,2d,hd,82117,1314,,0,281,"['Quân đội ISRAEL HỦY DIỆT tới mức nào? | MinhHD | Thế giới', 'Quân đội ISRAEL HỦY DIỆT tới mức nào?', 'TIỀM NĂNG QUÂN SỰ CỦA ISRAEL LỚN & NGUYE HIỂM TỚI ĐÂU? | Minh HD | Thế giới']",2024-07-08 15:21:46.265719
vOnEOrOldJw,Bước khởi đầu của Alexander Đại Đế: Trận Gaugamela #spiderum #kienthuc #phattrienbanthan,2023-12-22T13:00:46Z,PT50S,2d,hd,4601,173,,0,1,[],2024-07-08 15:21:46.344245
yd7VWtEPF_s,Chạy SỰ KIỆN đại học: Thêm KINH NGHIỆM hay bị BÓC LỘT? | Nehhhn | Quan điểm,2023-12-22T11:30:33Z,PT10M39S,2d,hd,31170,1273,,0,187,"['chạy sự kiện', 'Chạy SỰ KIỆN đại học: Thêm KINH NGHIỆM hay bị BÓC LỘT? | Nehhhn | Quan điểm', 'chạy sự kiện có phải là bóc lột', 'chạy sự kiện đại học', 'sự kiện đại học', 'sinh viên đại học làm sự kiện', 'ban tổ chức sự kiện sinh viên', 'spiderum chạy sự kiện', 'spiderum sinh viên làm sự kiện', 'chạy sự kiện không lương', 'sinh viên tổ chức sự kiện', 'tổ chức sự kiện', 'kinh nghiệm tổ chức sự kiện sinh viên', 'phía sau tổ chức sự kiện', 'tổ chức sự kiện chuyên nghiệp', 'sinh viên đại học', 'sinh viên']",2024-07-08 15:21:46.420732
DpGga3sY6Hg,[LIVESTREAM] Buôn là chính bán là giảm 50%,2023-12-21T15:39:21Z,PT2H38M3S,2d,hd,2141,55,,0,0,[],2024-07-08 15:21:46.493957
OpMk-22V2WU,Trận Zama - trận chiến quyết định vận mệnh của Rome và Carthage #spiderum #kienthuc,2023-12-21T13:00:28Z,PT48S,2d,hd,3938,138,,0,1,[],2024-07-08 15:21:46.572291
hMyArohvhKk,Từ Vạn Thịnh Phát nhìn lại 3 ĐẠI ÁN THAM Ô chấn động VIỆT NAM | Anh Tuấn Vũ | Tiền tài,2023-12-21T10:30:12Z,PT15M32S,2d,hd,436072,4060,,0,487,"['TOP 3 ĐẠI ÁN THAM Ô CHẤN ĐỘNG VIỆT NAM (trước Phi vụ 1 TRIỆU TỶ) | Anh Tuấn Vũ | Tiền tài', 'TOP 3 ĐẠI ÁN THAM Ô CHẤN ĐỘNG VIỆT NAM (trước Phi vụ 1 TRIỆU TỶ)', 'trương mỹ lan vạn thịnh phát', 'trương mỹ lan đã rút ruột 1 triệu tỷ việt nam đồng như thế nào', 'đại án tham ô trương mỹ lan vạn thịnh phát', 'bà trương mỹ lan đã rút ruột 11% gdp việt nam như thế nào spiderum', 'trương mỹ lan spiderum', 'top những đại án tham ô lớn nhất việt nam']",2024-07-08 15:21:46.654929
hgPzQFrE9Z4,Có một cuộc chiến chỉ KÉO DÀI đúng 45 PHÚT! #spiderum #phattrienbanthan #kienthuc,2023-12-20T13:00:39Z,PT46S,2d,hd,8611,250,,0,2,[],2024-07-08 15:21:46.723554
CjbgSJBwAq4,SỰ KHỐN CÙNG CỦA SÁCH SELF-HELP | Sangdo | Quan điểm,2023-12-20T10:30:05Z,PT8M25S,2d,hd,61177,2475,,0,225,"['SỰ KHỐN CÙNG CỦA SÁCH SELF-HELP | Sangdo | Quan điểm', 'SỰ KHỐN CÙNG CỦA SÁCH SELF-HELP']",2024-07-08 15:21:46.796206
NqVePBn4L5w,Vòng lặp luẩn quẩn: KIẾM TIỀN & TIÊU TIỀN... RỒI SAO NỮA?  | Góc Nhìn Khác | Quan điểm,2023-12-19T10:30:07Z,PT12M28S,2d,hd,77944,2088,,0,197,"['VÒNG LẶP LUẨN QUẨN: KIẾM TIỀN & TIÊU TIỀN... RỒI SAO NỮA? | Góc Nhìn Khác | Quan điểm', 'VÒNG LẶP LUẨN QUẨN: KIẾM TIỀN & TIÊU TIỀN... RỒI SAO NỮA?']",2024-07-08 15:21:46.870359
g90u9WhF0UE,TẬP CẬN BÌNH: Từ nạn nhân của CÁCH MẠNG VĂN HOÁ tới LÃNH ĐẠO TỐI CAO của Trung Quốc | Thế Giới,2023-12-18T11:42:15Z,PT49M55S,2d,hd,829034,5795,,0,682,"['TẬP CẬN BÌNH: Từ nạn nhân của CÁCH MẠNG VĂN HOÁ tới LÃNH ĐẠO TỐI CAO của Trung Quốc | Thế Giới', 'tập cận bình cuộc đời và sự nghiệp', 'tập cận bình viếng thăm việt nam', 'tóm tắt cuộc đời tập cận bình từng nhà tan cửa nát bị đày như nô lệ', 'ông tập cận bình tiểu sử không ngờ từng bị bắt đi cải tạo', 'tập cận bình lãnh đạo tối cao của trung quốc', 'tập cận bình thăm việt nam mục đích gì battlecry', 'tập cận bình tới việt nam với ẩn ý gì', 'chủ tịch trung quốc tập cận bình']",2024-07-08 15:21:46.948884
KBuXrUkGq4Y,Những sự kiện nổi bật nhất 1000 năm lịch sử phương Tây | Nga Levi (Dịch) | Thế giới,2023-12-17T10:30:07Z,PT11M26S,2d,hd,46531,949,,0,40,[],2024-07-08 15:21:47.020973
CfQ-cKKBdIY,TRUNG QUỐC từng ĐÀN ÁP PHẬT GIÁO THẬM TỆ đến mức nào? | Hải Stark |  Thế giới,2023-12-16T10:30:04Z,PT13M21S,2d,hd,61716,998,,0,146,"['lịch sử Trung Quốc', 'Những lần Phật giáo bị đàn áp trong lịch sử Trung Quốc | Thế giới', 'Những lần Phật giáo bị đàn áp trong lịch sử Trung Quốc', 'spiderum', 'thế giới', 'phật giáo trung quốc', 'trung quốc', 'lịch sử thế giới', 'lịch sử trung quốc', 'phật giáo', 'lịch sử phật giáo', 'Bắc Ngụy Thái Vũ đế diệt Phật', 'Bắc Chu Vũ đế diệt Phật', 'Đường Vũ tông diệt Phật', '4 lần diệt phật ở trung quốc', 'Hậu Chu Thế tông diệt Phật', 'TRUNG QUỐC từng ĐÀN ÁP PHẬT GIÁO THẬM TỆ đến mức nào? | Hải Stark | Thế giới']",2024-07-08 15:21:47.096862
_zsob0MQTd8,Người trong muôn nghề năm xưa kiểu: #spiderum #phattrienbanthan #kienthuc #nguoitrongmuonnghe,2023-12-15T13:00:25Z,PT43S,2d,hd,7392,228,,0,8,[],2024-07-08 15:21:47.168044
E0Wt9knyj9M,Hãy NÂNG ĐIỂM cho con tôi | girlintheair | Quan điểm,2023-12-15T10:30:09Z,PT6M45S,2d,hd,5116,225,,0,25,"['Hãy NÂNG ĐIỂM cho con tôi | girlintheair | Quan điểm', 'hãy nâng điểm cho con tôi', 'spiderum', 'spiderum quan điểm', 'quan điểm tranh luận', 'ngành giáo dục', 'nâng điểm cho học sinh đúng hay sai', 'có nên nâng điểm cho học sinh?', 'nâng điểm cho học sinh', 'giáo dục', 'thi cử', 'chuyện thi cử', 'phụ huynh xin nâng điểm cho con', 'chuyện nâng điểm', 'quan điểm về nâng điểm', 'nâng điểm trong thi cử', 'girlintheair', 'khánh linh', 'tâm lý phụ huynh', 'giáo dục việt nam']",2024-07-08 15:21:47.239201
68JfWl-imno,[LIVESTREAM] Sách sale nhiều % - Tâm sự buổi trưa,2023-12-15T06:02:47Z,PT1H27M40S,2d,hd,1212,22,,0,0,[],2024-07-08 15:21:47.317280
WRrT8IpMkHY,Sự kiện này là NỖI NHỤC của BÓNG ĐÁ THẾ GIỚI #spiderum #phattrienbanthan #kienthuc #bongda #wc2002,2023-12-14T13:00:19Z,PT48S,2d,hd,16586,478,,0,16,[],2024-07-08 15:21:47.394724
WoVvkQ5KK0Q,Những HỆ LỤY từ chính sách MỘT CON của TRUNG QUỐC | Gekki | Thế giới,2023-12-14T11:15:47Z,PT12M48S,2d,hd,254086,4442,,0,661,"['Những HỆ LUỴ từ chính sách MỘT CON của TRUNG QUỐC | Gekki | Thế giới', 'Những HỆ LUỴ từ chính sách MỘT CON của TRUNG QUỐC', 'chính sách một con của trung quốc', 'tại sao chính sách 1 con của trung quốc bị lên án', '5 năm sau khi bãi bỏ chính sách 1 con trung quốc đã thay đổi như thế nào', 'vì sao trung quốc không thể sản sinh einstein hay newton', 'tại sao trung quốc rộng lớn đến thế', '5 điều tệ nhất khi sống ở bắc kinh trung quốc', 'spiderum trung quốc']",2024-07-08 15:21:47.471439
